Driver,Team,Year,GrandPrix,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall
OCO,Alpine,2023,Monaco,66.0,95.456,INTERMEDIATE,12.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,64.0,100.375,INTERMEDIATE,10.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,68.0,93.484,INTERMEDIATE,14.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,56.0,101.755,INTERMEDIATE,2.0,3.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,76.0,84.834,INTERMEDIATE,22.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,60.0,102.527,INTERMEDIATE,6.0,3.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,57.0,102.554,INTERMEDIATE,3.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,67.0,94.457,INTERMEDIATE,13.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,70.0,90.3,INTERMEDIATE,16.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,58.0,103.729,INTERMEDIATE,4.0,3.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,59.0,105.002,INTERMEDIATE,5.0,3.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,77.0,86.24,INTERMEDIATE,23.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,72.0,89.541,INTERMEDIATE,18.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,75.0,85.133,INTERMEDIATE,21.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,78.0,84.231,INTERMEDIATE,24.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,62.0,102.139,INTERMEDIATE,8.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,65.0,97.029,INTERMEDIATE,11.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,69.0,92.501,INTERMEDIATE,15.0,3.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,74.0,86.712,INTERMEDIATE,20.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,61.0,102.63,INTERMEDIATE,7.0,3.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,30.0,77.334,MEDIUM,30.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,16.0,77.948,MEDIUM,16.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,25.0,77.451,MEDIUM,25.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,18.0,78.22,MEDIUM,18.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,9.0,78.594,MEDIUM,9.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,10.0,78.46,MEDIUM,10.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,31.0,77.331,MEDIUM,31.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,26.0,77.433,MEDIUM,26.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,13.0,78.025,MEDIUM,13.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,1.0,86.639,MEDIUM,1.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,5.0,79.041,MEDIUM,5.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,17.0,78.372,MEDIUM,17.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,6.0,78.731,MEDIUM,6.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,14.0,78.055,MEDIUM,14.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,12.0,78.515,MEDIUM,12.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,24.0,77.498,MEDIUM,24.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,2.0,80.301,MEDIUM,2.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,3.0,79.704,MEDIUM,3.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,27.0,77.145,MEDIUM,27.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,4.0,79.314,MEDIUM,4.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,22.0,78.057,MEDIUM,22.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,28.0,76.938,MEDIUM,28.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,23.0,77.873,MEDIUM,23.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,19.0,78.074,MEDIUM,19.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,32.0,94.668,MEDIUM,32.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,21.0,78.161,MEDIUM,21.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,8.0,78.533,MEDIUM,8.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,11.0,78.271,MEDIUM,11.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,15.0,78.018,MEDIUM,15.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,29.0,77.179,MEDIUM,29.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,20.0,78.087,MEDIUM,20.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
OCO,Alpine,2023,Monaco,7.0,78.782,MEDIUM,7.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,33.0,82.083,HARD,32.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,17.0,81.315,HARD,16.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,28.0,79.611,HARD,27.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,19.0,77.867,HARD,18.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,10.0,79.787,HARD,9.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,11.0,79.848,HARD,10.0,2.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,21.0,78.523,HARD,20.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,23.0,78.604,HARD,22.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,14.0,80.283,HARD,13.0,2.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,2.0,79.704,HARD,1.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,6.0,76.458,HARD,5.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,18.0,78.092,HARD,17.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,7.0,77.399,HARD,6.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,15.0,80.418,HARD,14.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,13.0,80.797,HARD,12.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,26.0,79.877,HARD,25.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,3.0,76.387,HARD,2.0,2.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,4.0,76.535,HARD,3.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,31.0,79.292,HARD,30.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,5.0,76.269,HARD,4.0,2.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,29.0,79.986,HARD,28.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,25.0,78.541,HARD,24.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,32.0,79.607,HARD,31.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,24.0,78.624,HARD,23.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,20.0,77.979,HARD,19.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,27.0,79.319,HARD,26.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,8.0,77.937,HARD,7.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,22.0,78.803,HARD,21.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,34.0,106.451,HARD,33.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,9.0,78.254,HARD,8.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,12.0,80.433,HARD,11.0,2.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,16.0,80.487,HARD,15.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,30.0,80.771,HARD,29.0,2.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,75.0,94.148,INTERMEDIATE,5.0,6.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,55.0,100.446,INTERMEDIATE,2.0,4.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,72.0,89.537,INTERMEDIATE,2.0,6.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,54.0,102.332,INTERMEDIATE,1.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,74.0,85.704,INTERMEDIATE,4.0,6.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,56.0,105.055,INTERMEDIATE,3.0,4.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,76.0,90.273,INTERMEDIATE,6.0,6.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,71.0,96.744,INTERMEDIATE,1.0,6.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,57.0,125.839,INTERMEDIATE,4.0,4.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,73.0,86.82,INTERMEDIATE,3.0,6.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,1.0,118.19,MEDIUM,1.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,51.0,85.645,MEDIUM,18.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,49.0,78.524,MEDIUM,16.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,35.0,79.581,MEDIUM,2.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,42.0,77.46,MEDIUM,9.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,39.0,76.445,MEDIUM,6.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,45.0,77.128,MEDIUM,12.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,37.0,76.706,MEDIUM,4.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,52.0,98.2,MEDIUM,19.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,50.0,84.856,MEDIUM,17.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,47.0,76.859,MEDIUM,14.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,36.0,76.882,MEDIUM,3.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,43.0,77.847,MEDIUM,10.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,53.0,115.544,MEDIUM,20.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,38.0,76.353,MEDIUM,5.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,46.0,77.047,MEDIUM,13.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,41.0,77.959,MEDIUM,8.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,44.0,77.616,MEDIUM,11.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,48.0,76.98,MEDIUM,15.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,40.0,76.755,MEDIUM,7.0,3.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,69.0,95.708,WET,12.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,67.0,95.957,WET,10.0,5.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,58.0,105.989,WET,1.0,5.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,66.0,96.451,WET,9.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,63.0,99.405,WET,6.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,60.0,101.082,WET,3.0,5.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,59.0,100.595,WET,2.0,5.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,70.0,118.066,WET,13.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,62.0,99.631,WET,5.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,65.0,97.675,WET,8.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,68.0,96.297,WET,11.0,5.0,21,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,61.0,101.22,WET,4.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PER,Red Bull Racing,2023,Monaco,64.0,97.112,WET,7.0,5.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,20.0,79.281,HARD,20.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,50.0,78.201,HARD,50.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,49.0,81.248,HARD,49.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,13.0,79.265,HARD,13.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,45.0,77.846,HARD,45.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,6.0,79.247,HARD,6.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,18.0,78.765,HARD,18.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,53.0,96.843,HARD,53.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,4.0,80.408,HARD,4.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,33.0,78.259,HARD,33.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,14.0,79.285,HARD,14.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,9.0,79.346,HARD,9.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,27.0,79.524,HARD,27.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,7.0,78.869,HARD,7.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,35.0,78.328,HARD,35.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,5.0,79.707,HARD,5.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,38.0,77.73,HARD,38.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,25.0,79.382,HARD,25.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,46.0,77.516,HARD,46.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,34.0,78.311,HARD,34.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,51.0,83.586,HARD,51.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,16.0,78.718,HARD,16.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,10.0,79.015,HARD,10.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,17.0,79.053,HARD,17.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,31.0,78.115,HARD,31.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,37.0,77.842,HARD,37.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,26.0,80.198,HARD,26.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,12.0,80.302,HARD,12.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,1.0,93.07,HARD,1.0,1.0,12,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,48.0,78.001,HARD,48.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,28.0,78.485,HARD,28.0,1.0,1,True,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,32.0,78.39,HARD,32.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,41.0,78.555,HARD,41.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
PIA,McLaren,2023,Monaco,30.0,78.363,HARD,30.0,1.0,1,False,25.06590909090909,39.25568181818182,45.86363636363637,1.005681818181818,0.1477272727272727
